action,reason,order_number,source_file,source_row,client_name,normalized_client_name,client_action,existing_client_id,property_address,city,state,year,status,property_type,fee,ordered_date,inspection_date,completed_date,appraiser_source_name,appraiser_action,appraiser_user_id,reviewer_source_name,reviewer_action,reviewer_user_id,target_operations_scope,import_source,import_batch,existing_order_id,existing_order_number,existing_client_name,confidence,evidence_notes
skip_existing,exact_existing_order_number,2026004,falcon_2026_orders_enriched_review.csv,5,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,622 Franklin Avenue,Fremont,OH,2026,completed,Special Purpose,1200,2025-12-18,,2026-01-07,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,375b7d31-92c4-4ea4-811e-1fe1c4b49f1b,2026004,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 8 via exact_order_number
skip_existing,exact_existing_order_number,2026006,falcon_2026_orders_enriched_review.csv,6,Union Bank,Union Bank,reuse,6,12540 S. Dixie Highway,Portage,OH,2026,completed,Industrial,1600,2025-12-19,2025-12-29,2026-01-12,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,f8585fa5-a2b7-46c4-a975-60bc8b564fca,2026006,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 12 via exact_order_number
skip_existing,exact_existing_order_number,2026007,falcon_2026_orders_enriched_review.csv,7,Directions Credit Union,Directions Credit Union,reuse,12,2200 W Alexis Road,Toledo,OH,2026,completed,Retail,1300,2025-12-19,,2026-01-07,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,94e25533-0eb4-45ac-bdb3-922fb5fbb37c,2026007,Directions Credit Union,High - Order Book validated,validated/enriched from Order Book row 14 via exact_order_number
skip_existing,exact_existing_order_number,2026008,falcon_2026_orders_enriched_review.csv,8,KEMBA Financial Credit Union,KEMBA Financial Credit Union,reuse,35,939 Wooster Road,Barberton,OH,2026,completed,Industrial,1900,2025-12-19,2025-12-30,2026-01-09,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,149e62ab-a579-4562-b5e4-d44b94e2f236,2026008,KEMBA Financial Credit Union,High - Order Book validated,validated/enriched from Order Book row 16 via exact_order_number
skip_existing,exact_existing_order_number,2026009,falcon_2026_orders_enriched_review.csv,9,Ms. Patricia Lyden,Ms. Patricia Lyden,reuse,79,4804 Lewis Avenue,Toledo,OH,2026,completed,Retail,1400,2025-12-19,,2026-01-08,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,d49463e1-c075-4b19-b350-d637f8b7a9dd,2026009,Ms. Patricia Lyden,High - Order Book validated,validated/enriched from Order Book row 18 via exact_order_number
skip_existing,exact_existing_order_number,2026010,falcon_2026_orders_enriched_review.csv,10,Richwood Banking Company,Richwood Banking Company,reuse,127,Multiple Addresses,Lima,OHPortfolio,2026,completed,Multifamily,2400,2025-12-22,,2026-01-14,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,798dff7b-0454-42f4-b0db-f62a79ba9a7e,2026010,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 20 via exact_order_number
skip_existing,exact_existing_order_number,2026011,falcon_2026_orders_enriched_review.csv,11,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,"Multiple Addresses - Edgerton, West Unity, Delta",Pettisville,OH,2026,completed,Multifamily,5000,2025-12-22,,2026-01-05,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,36fc34f6-d725-44cd-9fe6-87701aff52c2,2026011,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 22 via exact_order_number
skip_existing,exact_existing_order_number,2026012,falcon_2026_orders_enriched_review.csv,12,Citizens National Bank,Citizens National Bank,reuse,116,5720 Gay Street,Toledo,OH,2026,completed,Multifamily,1300,2025-12-23,,2026-01-07,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,b63259c1-c32f-49ea-b040-6ad171e3b224,2026012,The State Bank and Trust Company,High - Order Book validated,validated/enriched from Order Book row 24 via exact_order_number
skip_existing,exact_existing_order_number,2026013,falcon_2026_orders_enriched_review.csv,13,Citizens National Bank,Citizens National Bank,reuse,116,3026 Haughton Drive,Toledo,OH,2026,completed,Industrial,1200,2025-12-23,,2026-01-08,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,682301ac-be0e-4dbd-8227-e84825cb5bcc,2026013,The State Bank and Trust Company,High - Order Book validated,validated/enriched from Order Book row 26 via exact_order_number
skip_existing,exact_existing_order_number,2026014,falcon_2026_orders_enriched_review.csv,14,Genoa Banking Company,Genoa Banking Company,reuse,101,1031 Hancock Street,Sandusky,OH,2026,completed,Multifamily,1200,2025-12-29,,2026-01-13,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,c2dc270f-1b8a-4440-8b8d-6cf0a6e7e5e2,2026014,The State Bank and Trust Company,High - Order Book validated,validated/enriched from Order Book row 28 via exact_order_number
skip_existing,exact_existing_order_number,2026016,falcon_2026_orders_enriched_review.csv,15,Community Choice Credit Union,Community Choice Credit Union,reuse,25,1701-1703 Broadway Street,Niles,MI,2026,completed,Multifamily,1900,2025-12-30,,2026-01-15,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,63d49a5e-2b8f-4dd8-8874-65c008f02ece,2026016,V2 Ventures - Zach Lesser,High - Order Book validated,validated/enriched from Order Book row 32 via exact_order_number
skip_existing,exact_existing_order_number,2026021,falcon_2026_orders_enriched_review.csv,16,Union Bank,Union Bank,reuse,6,5330 State Route 186,McComb,OH,2026,completed,Multifamily,1300,2026-12-19,2026-01-06,2026-01-08,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,2a3db743-3ac7-41dd-a3af-32f65d6ff4bf,2026021,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 42 via exact_order_number
skip_existing,exact_existing_order_number,2026022,falcon_2026_orders_enriched_review.csv,17,Genoa Banking Company,Genoa Banking Company,reuse,101,2321 East State Road,Port Clinton,OH,2026,completed,Land,950,2026-01-05,2026-01-12,2026-01-12,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,5aad6259-ff25-4c65-aa8d-c4137c250e72,2026022,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 44 via exact_order_number
skip_existing,exact_existing_order_number,2026023,falcon_2026_orders_enriched_review.csv,18,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,521 Louisiana Avenue,Perrysburg,OH,2026,completed,Mixed Use,1200,2026-01-06,,2026-01-20,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,25f0bf04-203f-4379-865b-72e374ae476d,2026023,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 46 via exact_order_number
skip_existing,exact_existing_order_number,2026025,falcon_2026_orders_enriched_review.csv,19,Genoa Banking Company,Genoa Banking Company,reuse,101,4407 Venice Rd,Sandusky,OH,2026,completed,Special Purpose,1300,2026-01-07,2026-01-13,2026-01-22,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,eadd8669-12d1-4ac8-9f7f-fd00f1a8782e,2026025,First American Bank,High - Order Book validated,validated/enriched from Order Book row 50 via exact_order_number
skip_existing,exact_existing_order_number,2026026,falcon_2026_orders_enriched_review.csv,20,Genoa Banking Company,Genoa Banking Company,reuse,101,4319 Venice Rd,Sandusky,OH,2026,completed,Special Purpose,1300,2026-01-07,2026-01-13,2026-01-22,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,ff182cf8-7295-4d36-a841-2336dcc02db6,2026026,First American Bank,High - Order Book validated,validated/enriched from Order Book row 52 via exact_order_number
skip_existing,exact_existing_order_number,2026028,falcon_2026_orders_enriched_review.csv,21,Genoa Banking Company,Genoa Banking Company,reuse,101,Multiple Addresses - Fremont,OH,OH,2026,completed,Industrial,4000,2026-01-07,,2026-01-21,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,fea47dfb-e28d-49c9-977f-b7c8b36b65e7,2026028,First American Bank,High - Order Book validated,validated/enriched from Order Book row 56 via exact_order_number
skip_existing,exact_existing_order_number,2026029,falcon_2026_orders_enriched_review.csv,22,KeyBank,KeyBank,reuse,61,918 Bunker Hill Rd,Ashtabula,OH,2026,completed,Retail,1900,2026-01-08,2026-01-16,2026-02-13,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,ee98548e-196c-4c86-83f1-a8df23c2224c,2026029,First American Bank,High - Order Book validated,validated/enriched from Order Book row 58 via exact_order_number
skip_existing,exact_existing_order_number,2026030,falcon_2026_orders_enriched_review.csv,23,Live Oak Bank,Live Oak Bank,reuse,11,450 East Michigan Ave,Saline,MI,2026,completed,Office,1900,2026-01-08,2026-01-13,2026-01-22,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,ad542bff-66d1-451f-abb8-7e01d13dcec5,2026030,First American Bank,High - Order Book validated,validated/enriched from Order Book row 60 via exact_order_number
skip_existing,exact_existing_order_number,2026032,falcon_2026_orders_enriched_review.csv,24,Richwood Banking Company,Richwood Banking Company,reuse,127,102 N Dixie Hwy,Cridersville,OH,2026,completed,Retail,1800,2026-01-08,2026-01-15,2026-01-30,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,cf9c1892-c5dd-4faa-a1f2-80ec6ffc2042,2026032,First American Bank,High - Order Book validated,validated/enriched from Order Book row 64 via exact_order_number
skip_existing,exact_existing_order_number,2026033,falcon_2026_orders_enriched_review.csv,25,Peter Dewhirst,Peter Dewhirst,reuse,46,2503 Tiffany Ct,Sylvania,OH,2026,completed,Residential,500,2026-01-13,2026-01-14,2026-01-23,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,6f15da94-5d2f-4ab0-b609-45d5bf9776c6,2026033,First American Bank,High - Order Book validated,validated/enriched from Order Book row 66 via exact_order_number
skip_existing,exact_existing_order_number,2026035,falcon_2026_orders_enriched_review.csv,26,Canterbury Capital,Canterbury Capital,reuse,124,2359 Grant Street,North Baltimore,OH,2026,completed,Office,1700,2026-01-14,,2026-01-28,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,3f5ab45b-5728-4366-a8b7-f1a60f54e2de,2026035,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 70 via exact_order_number
skip_existing,exact_existing_order_number,2026036,falcon_2026_orders_enriched_review.csv,27,Canterbury Capital,Canterbury Capital,reuse,124,1565 Bairdstown Road,North Baltimore,OH,2026,completed,Industrial,1700,2026-01-14,,2026-01-28,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,665e06ce-4881-4f7d-b191-add45985270a,2026036,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 72 via exact_order_number
skip_existing,exact_existing_order_number,2026037,falcon_2026_orders_enriched_review.csv,28,Canterbury Capital,Canterbury Capital,reuse,124,2041 Northwest Parkway,Dayton,OH,2026,completed,Industrial,1900,2026-01-14,,2026-01-28,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,f27abd4e-dd18-41d2-b7e5-6c320f122674,2026037,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 74 via exact_order_number
skip_existing,exact_existing_order_number,2026038,falcon_2026_orders_enriched_review.csv,29,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,658 W Market St,Lima,OH,2026,completed,Office,1400,2026-01-15,2026-01-22,2026-01-28,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,13173605-d43d-40b7-b51b-b516f6db320a,2026038,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 76 via exact_order_number
skip_existing,exact_existing_order_number,2026040,falcon_2026_orders_enriched_review.csv,30,Genoa Banking Company,Genoa Banking Company,reuse,101,1289 Conant Street,Maumee,OH,2026,completed,Retail,1400,2026-01-19,,2026-01-30,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,d41739f5-9492-4ecc-b21b-b73394724376,2026040,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 80 via exact_order_number
skip_existing,exact_existing_order_number,2026041,falcon_2026_orders_enriched_review.csv,31,Richwood Banking Company,Richwood Banking Company,reuse,127,7100 New Albany Links Drive,New Albany,OH,2026,completed,Special Purpose,2600,2026-01-21,2026-01-30,2026-02-12,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,9d08f46a-377e-453e-8efe-2916b51665b4,2026041,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 82 via exact_order_number
skip_existing,exact_existing_order_number,2026042,falcon_2026_orders_enriched_review.csv,32,Huntington National Bank,Huntington National Bank,reuse,132,4100 Chappel Drive,Perrysburg,OH,2026,completed,Retail,1350,2026-01-23,,2026-01-30,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,a81bb936-2fa0-4f03-ab9c-98de05f727b9,2026042,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 84 via exact_order_number
skip_existing,exact_existing_order_number,2026043,falcon_2026_orders_enriched_review.csv,33,Tony Osman,Tony Osman,reuse,119,5962 Hagman Road,Toledo,OH,2026,completed,Retail,1800,2026-01-23,,2026-02-12,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,25340552-958d-4561-9ad7-2d620aa88ae1,2026043,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 86 via exact_order_number
skip_existing,exact_existing_order_number,2026044,falcon_2026_orders_enriched_review.csv,34,Live Oak Bank,Live Oak Bank,reuse,11,45399 Utica Park Blvd,Utica,MI,2026,completed,Office,1900,2026-01-23,,2026-02-05,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,711c276c-4d48-4c36-a761-66140329ddcd,2026044,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 88 via exact_order_number
skip_existing,exact_existing_order_number,2026045,falcon_2026_orders_enriched_review.csv,35,Middlefield Banking Company,Middlefield Banking Company,reuse,47,0 US RT 68,Williamstown,OH,2026,completed,Industrial,1300,2026-01-26,2026-01-30,2026-02-05,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,fc0e9169-857b-4c1c-a9e0-92912d74a79b,2026045,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 90 via exact_order_number
skip_existing,exact_existing_order_number,2026046,falcon_2026_orders_enriched_review.csv,36,Daniel Kasper,Daniel Kasper,reuse,43,858 Capital Commons Dr,Toledo,OH,2026,completed,Industrial,1500,2026-01-26,,2026-02-15,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,b18fdd7a-7dc9-46bf-955e-9967048fb135,2026046,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 92 via exact_order_number
skip_existing,exact_existing_order_number,2026047,falcon_2026_orders_enriched_review.csv,37,Daniel Kasper,Daniel Kasper,reuse,43,7844 W Central Avenue,Sylvania Twp,OH,2026,completed,Industrial,1500,2026-01-26,,2026-02-15,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,79fa9142-b433-4c35-a1f8-e5f6a3e3b25c,2026047,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 94 via exact_order_number
skip_existing,exact_existing_order_number,2026048,falcon_2026_orders_enriched_review.csv,38,Daniel Kasper,Daniel Kasper,reuse,43,7850 W Central Avenue,Sylvania Twp,OH,2026,completed,Industrial,1500,2026-01-26,,2026-02-15,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,e353a0f9-78f1-465b-95f0-c984226ca535,2026048,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 96 via exact_order_number
skip_existing,exact_existing_order_number,2026049,falcon_2026_orders_enriched_review.csv,39,Daniel Kasper,Daniel Kasper,reuse,43,7944 W Central Avenue,Sylvania Twp,OH,2026,completed,Industrial,1500,2026-01-26,,2026-02-15,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,08caf1d8-1cff-4dec-8a51-8ba37eb4e517,2026049,AMC SMOKE - DO NOT USE Client Portal Demo Lender,High - Order Book validated,validated/enriched from Order Book row 98 via exact_order_number
